price,volume,side
91671.8,3.336,ask
91672.0,0.096,ask
91672.5,0.005,ask
91672.6,0.035,ask
91672.7,0.245,ask
91672.8,0.049,ask
91673.1,0.15,ask
91673.4,0.001,ask
91673.5,0.62,ask
91673.8,0.001,ask
91674.1,0.595,ask
91674.2,0.044,ask
91674.6,0.15,ask
91674.8,0.002,ask
91675.0,0.005,ask
91675.2,0.076,ask
91675.5,0.088,ask
91675.8,0.765,ask
91675.9,0.15,ask
91676.4,0.001,ask
91677.2,0.15,ask
91677.6,0.001,ask
91678.0,0.153,ask
91678.2,0.273,ask
91678.3,0.153,ask
91678.6,0.968,ask
91678.7,0.599,ask
91678.9,0.001,ask
91679.2,0.005,ask
91680.2,0.002,ask
91680.6,0.004,ask
91680.7,1.09,ask
91680.9,0.138,ask
91681.0,0.045,ask
91681.1,0.004,ask
91681.2,0.055,ask
91681.6,0.002,ask
91681.7,0.008,ask
91681.8,0.016,ask
91682.3,0.248,ask
91682.5,0.088,ask
91682.6,0.001,ask
91682.8,0.15,ask
91683.2,1.574,ask
91683.3,0.595,ask
91683.9,0.001,ask
91684.0,0.004,ask
91684.8,0.008,ask
91685.1,0.311,ask
91685.4,0.107,ask
91685.6,0.01,ask
91685.9,0.411,ask
91686.1,0.076,ask
91686.3,0.021,ask
91686.5,0.15,ask
91687.0,3.277,ask
91687.1,0.18,ask
91687.2,0.363,ask
91687.4,0.6,ask
91687.5,0.003,ask
91687.8,0.848,ask
91687.9,0.595,ask
91688.0,0.005,ask
91688.4,0.003,ask
91688.6,0.003,ask
91688.9,0.001,ask
91689.3,0.033,ask
91689.5,0.088,ask
